tipo_polinico,granos_de_polen_x_metro_cubico,fecha,año
Gram?neas,99.0,2021-05-22,2021
Gram?neas,76.0,2021-05-23,2021
Gram?neas,69.0,2021-05-24,2021
Gram?neas,89.0,2021-05-25,2021
Gram?neas,98.0,2021-05-26,2021
Gram?neas,114.0,2021-05-27,2021
Gram?neas,32.0,2021-05-28,2021
Gram?neas,36.0,2021-05-29,2021
Gram?neas,71.0,2021-05-30,2021
Gram?neas,38.0,2021-05-31,2021
Gram?neas,49.0,2021-06-01,2021
Gram?neas,46.0,2021-06-02,2021
Gram?neas,43.0,2021-06-03,2021
Gram?neas,73.0,2021-06-04,2021
Gram?neas,20.0,2021-06-05,2021
Gram?neas,31.0,2021-06-06,2021
Gram?neas,93.0,2021-06-07,2021
Gram?neas,,2021-06-08,2021
Gram?neas,79.0,2021-06-09,2021
Gram?neas,91.0,2021-06-10,2021
Gram?neas,62.0,2021-06-11,2021
Gram?neas,18.0,2021-06-12,2021
Gram?neas,8.0,2021-06-13,2021
Gram?neas,22.0,2021-06-14,2021
Gram?neas,20.0,2021-06-15,2021
Gram?neas,6.0,2021-06-16,2021
Gram?neas,4.0,2021-06-17,2021
Gram?neas,6.0,2021-06-18,2021
Gram?neas,9.0,2021-06-19,2021
Gram?neas,10.0,2021-06-20,2021
Gram?neas,5.0,2021-06-21,2021
Gram?neas,5.0,2021-06-22,2021
Gram?neas,4.0,2021-06-23,2021
Gram?neas,9.0,2021-06-24,2021
Gram?neas,8.0,2021-06-25,2021
Gram?neas,15.0,2021-06-26,2021
Gram?neas,17.0,2021-06-27,2021
Gram?neas,15.0,2021-06-28,2021
Gram?neas,,2021-06-29,2021
Gram?neas,25.0,2021-06-30,2021
Gram?neas,22.0,2021-07-01,2021
Gram?neas,11.0,2021-07-02,2021
Gram?neas,61.0,2021-07-03,2021
Gram?neas,15.0,2021-07-04,2021
Gram?neas,30.0,2021-07-05,2021
Gram?neas,15.0,2021-07-06,2021
Gram?neas,6.0,2021-07-07,2021
Gram?neas,9.0,2021-07-08,2021
Gram?neas,10.0,2021-07-09,2021
Gram?neas,8.0,2021-07-10,2021
Gram?neas,26.0,2021-07-11,2021
Gram?neas,27.0,2021-07-12,2021
Gram?neas,13.0,2021-07-13,2021
Gram?neas,6.0,2021-07-14,2021
Gram?neas,6.0,2021-07-15,2021
Gram?neas,8.0,2021-07-16,2021
Gram?neas,22.0,2021-07-17,2021
Gram?neas,26.0,2021-07-18,2021
Gram?neas,26.0,2021-07-19,2021
Gram?neas,6.0,2021-07-20,2021
Gram?neas,8.0,2021-07-21,2021
Gram?neas,9.0,2021-07-22,2021
Gram?neas,9.0,2021-07-23,2021
Gram?neas,11.0,2021-07-24,2021
Gram?neas,11.0,2021-07-25,2021
Gram?neas,2.0,2021-07-26,2021
Gram?neas,6.0,2021-07-27,2021
Gram?neas,3.0,2021-07-28,2021
Gram?neas,7.0,2021-07-29,2021
Gram?neas,2.0,2021-07-30,2021
Gram?neas,10.0,2021-07-31,2021
Gram?neas,0.0,2021-08-01,2021
Gram?neas,3.0,2021-08-02,2021
Gram?neas,5.0,2021-08-03,2021
Gram?neas,3.0,2021-08-04,2021
Gram?neas,2.0,2021-08-05,2021
Gram?neas,2.0,2021-08-06,2021
Gram?neas,0.0,2021-08-07,2021
Gram?neas,4.0,2021-08-08,2021
Gram?neas,,2021-08-09,2021
Gram?neas,,2021-08-10,2021
Gram?neas,1.0,2021-08-11,2021
Gram?neas,1.0,2021-08-12,2021
Gram?neas,1.0,2021-08-13,2021
Gram?neas,0.0,2021-08-14,2021
Gram?neas,3.0,2021-08-15,2021
Gram?neas,2.0,2021-08-16,2021
Gram?neas,2.0,2021-08-17,2021
Gram?neas,,2021-08-18,2021
Gram?neas,,2021-08-19,2021
Gram?neas,2.0,2021-08-20,2021
Gram?neas,3.0,2021-08-21,2021
Gram?neas,3.0,2021-08-22,2021
Gram?neas,5.0,2021-08-23,2021
Gram?neas,0.0,2021-08-24,2021
Gram?neas,2.0,2021-08-25,2021
Gram?neas,0.0,2021-08-26,2021
Gram?neas,3.0,2021-08-27,2021
Gram?neas,1.0,2021-08-28,2021
Gram?neas,1.0,2021-08-29,2021
Gram?neas,,2021-08-30,2021
Gram?neas,,2021-08-31,2021
Gram?neas,0.0,2021-09-01,2021
Gram?neas,0.0,2021-09-02,2021
Gram?neas,1.0,2021-09-03,2021
Gram?neas,1.0,2021-09-04,2021
Gram?neas,1.0,2021-09-05,2021
Gram?neas,5.0,2021-09-06,2021
Gram?neas,3.0,2021-09-07,2021
Gram?neas,5.0,2021-09-08,2021
Gram?neas,0.0,2021-09-09,2021
Gram?neas,0.0,2021-09-10,2021
Gram?neas,3.0,2021-09-11,2021
Gram?neas,0.0,2021-09-12,2021
Gram?neas,2.0,2021-09-13,2021
Gram?neas,1.0,2021-09-14,2021
Gram?neas,0.0,2021-09-15,2021
Gram?neas,1.0,2021-09-16,2021
Gram?neas,2.0,2021-09-17,2021
Gram?neas,1.0,2021-09-18,2021
Gram?neas,3.0,2021-09-19,2021
Gram?neas,0.0,2021-09-20,2021
Gram?neas,1.0,2021-09-21,2021
Gram?neas,0.0,2021-09-22,2021
Gram?neas,1.0,2021-09-23,2021
Gram?neas,0.0,2021-09-24,2021
Gram?neas,0.0,2021-09-25,2021
Gram?neas,0.0,2021-09-26,2021
Gram?neas,1.0,2021-09-27,2021
Gram?neas,1.0,2021-09-28,2021
Gram?neas,0.0,2021-09-29,2021
Gram?neas,1.0,2021-09-30,2021
Gram?neas,2.0,2021-10-01,2021
Gram?neas,1.0,2021-10-02,2021
Gram?neas,0.0,2021-10-03,2021
Gram?neas,0.0,2021-10-04,2021
Gram?neas,0.0,2021-10-05,2021
Gram?neas,1.0,2021-10-06,2021
Gram?neas,2.0,2021-10-07,2021
Gram?neas,0.0,2021-10-08,2021
Gram?neas,0.0,2021-10-09,2021
Gram?neas,2.0,2021-10-10,2021
Gram?neas,,2021-10-11,2021
Gram?neas,,2021-10-12,2021
Gram?neas,0.0,2021-10-13,2021
Gram?neas,2.0,2021-10-14,2021
Gram?neas,,2021-10-15,2021
Gram?neas,,2021-10-16,2021
Gram?neas,,2021-10-17,2021
Gram?neas,0.0,2021-10-18,2021
Gram?neas,2.0,2021-10-19,2021
Gram?neas,1.0,2021-10-20,2021
Gram?neas,0.0,2021-10-21,2021
Gram?neas,0.0,2021-10-22,2021
Gram?neas,0.0,2021-10-23,2021
Gram?neas,0.0,2021-10-24,2021
Gram?neas,0.0,2021-10-25,2021
Gram?neas,0.0,2021-10-26,2021
Gram?neas,0.0,2021-10-27,2021
Gram?neas,0.0,2021-10-28,2021
Gram?neas,0.0,2021-10-29,2021
Gram?neas,0.0,2021-10-30,2021
Gram?neas,0.0,2021-10-31,2021
Gram?neas,0.0,2021-11-01,2021
Gram?neas,0.0,2021-11-02,2021
Gram?neas,0.0,2021-11-03,2021
Gram?neas,0.0,2021-11-04,2021
Gram?neas,0.0,2021-11-05,2021
Gram?neas,0.0,2021-11-06,2021
Gram?neas,1.0,2021-11-07,2021
Gram?neas,0.0,2021-11-08,2021
Gram?neas,1.0,2021-11-09,2021
Gram?neas,0.0,2021-11-10,2021
Gram?neas,1.0,2021-11-11,2021
Gram?neas,1.0,2021-11-12,2021
Gram?neas,1.0,2021-11-13,2021
Gram?neas,0.0,2021-11-14,2021
Gram?neas,0.0,2021-11-15,2021
Gram?neas,0.0,2021-11-16,2021
Gram?neas,0.0,2021-11-17,2021
Gram?neas,0.0,2021-11-18,2021
Gram?neas,1.0,2021-11-19,2021
Gram?neas,0.0,2021-11-20,2021
Gram?neas,1.0,2021-11-21,2021
Gram?neas,0.0,2021-11-22,2021
Gram?neas,0.0,2021-11-23,2021
Gram?neas,0.0,2021-11-24,2021
Gram?neas,1.0,2021-11-25,2021
Gram?neas,0.0,2021-11-26,2021
Gram?neas,0.0,2021-11-27,2021
Gram?neas,1.0,2021-11-28,2021
Gram?neas,1.0,2021-11-29,2021
Gram?neas,0.0,2021-11-30,2021
Gram?neas,0.0,2021-12-01,2021
Gram?neas,0.0,2021-12-02,2021
Gram?neas,1.0,2021-12-03,2021
Gram?neas,0.0,2021-12-04,2021
Gram?neas,,2021-12-05,2021
Gram?neas,,2021-12-06,2021
Gram?neas,,2021-12-07,2021
Gram?neas,,2021-12-08,2021
Gram?neas,,2021-12-09,2021
Gram?neas,,2021-12-10,2021
Gram?neas,,2021-12-11,2021
Gram?neas,,2021-12-12,2021
Gram?neas,0.0,2021-12-13,2021
Gram?neas,0.0,2021-12-14,2021
Gram?neas,0.0,2021-12-15,2021
Gram?neas,0.0,2021-12-16,2021
Gram?neas,,2021-12-17,2021
Gram?neas,,2021-12-18,2021
Gram?neas,,2021-12-19,2021
Gram?neas,0.0,2021-12-20,2021
Gram?neas,1.0,2021-12-21,2021
Gram?neas,0.0,2021-12-22,2021
Gram?neas,0.0,2021-12-23,2021
Gram?neas,0.0,2021-12-24,2021
Gram?neas,0.0,2021-12-25,2021
Gram?neas,0.0,2021-12-26,2021
Gram?neas,0.0,2021-12-27,2021
Gram?neas,1.0,2021-12-28,2021
Gram?neas,0.0,2021-12-29,2021
Gram?neas,,2021-12-30,2021
Gram?neas,,2021-12-31,2021
Gram?neas,,2022-01-01,2022
Gram?neas,,2022-01-02,2022
Gram?neas,,2022-01-03,2022
Gram?neas,,2022-01-04,2022
Gram?neas,,2022-01-05,2022
Gram?neas,,2022-01-06,2022
Gram?neas,,2022-01-07,2022
Gram?neas,,2022-01-08,2022
Gram?neas,,2022-01-09,2022
Gram?neas,,2022-01-10,2022
Gram?neas,,2022-01-11,2022
Gram?neas,,2022-01-12,2022
Gram?neas,,2022-01-13,2022
Gram?neas,,2022-01-14,2022
Gram?neas,,2022-01-15,2022
Gram?neas,,2022-01-16,2022
Gram?neas,,2022-01-17,2022
Gram?neas,,2022-01-18,2022
Gram?neas,,2022-01-19,2022
Gram?neas,,2022-01-20,2022
Gram?neas,,2022-01-21,2022
Gram?neas,,2022-01-22,2022
Gram?neas,,2022-01-23,2022
Gram?neas,,2022-01-24,2022
Gram?neas,,2022-01-25,2022
Gram?neas,,2022-01-26,2022
Gram?neas,,2022-01-27,2022
Gram?neas,,2022-01-28,2022
Gram?neas,,2022-01-29,2022
Gram?neas,,2022-01-30,2022
Gram?neas,,2022-01-31,2022
Gram?neas,,2022-02-01,2022
Gram?neas,,2022-02-02,2022
Gram?neas,,2022-02-03,2022
Gram?neas,,2022-02-04,2022
Gram?neas,1.0,2022-02-05,2022
Gram?neas,0.0,2022-02-06,2022
Gram?neas,0.0,2022-02-07,2022
Gram?neas,1.0,2022-02-08,2022
Gram?neas,0.0,2022-02-09,2022
Gram?neas,0.0,2022-02-10,2022
Gram?neas,0.0,2022-02-11,2022
Gram?neas,0.0,2022-02-12,2022
Gram?neas,1.0,2022-02-13,2022
Gram?neas,1.0,2022-02-14,2022
Gram?neas,2.0,2022-02-15,2022
Gram?neas,0.0,2022-02-16,2022
Gram?neas,2.0,2022-02-17,2022
Gram?neas,2.0,2022-02-18,2022
Gram?neas,0.0,2022-02-19,2022
Gram?neas,0.0,2022-02-20,2022
Gram?neas,0.0,2022-02-21,2022
Gram?neas,0.0,2022-02-22,2022
Gram?neas,1.0,2022-02-23,2022
Gram?neas,1.0,2022-02-24,2022
Gram?neas,0.0,2022-02-25,2022
Gram?neas,0.0,2022-02-26,2022
Gram?neas,1.0,2022-02-27,2022
Gram?neas,1.0,2022-02-28,2022
Gram?neas,7.0,2022-03-01,2022
Gram?neas,2.0,2022-03-02,2022
Gram?neas,2.0,2022-03-03,2022
Gram?neas,0.0,2022-03-04,2022
Gram?neas,1.0,2022-03-05,2022
Gram?neas,0.0,2022-03-06,2022
Gram?neas,1.0,2022-03-07,2022
Gram?neas,,2022-03-08,2022
Gram?neas,0.0,2022-03-09,2022
Gram?neas,1.0,2022-03-10,2022
Gram?neas,1.0,2022-03-11,2022
Gram?neas,1.0,2022-03-12,2022
Gram?neas,1.0,2022-03-13,2022
Gram?neas,0.0,2022-03-14,2022
Gram?neas,1.0,2022-03-15,2022
Gram?neas,0.0,2022-03-16,2022
Gram?neas,1.0,2022-03-17,2022
Gram?neas,0.0,2022-03-18,2022
Gram?neas,1.0,2022-03-19,2022
Gram?neas,1.0,2022-03-20,2022
Gram?neas,0.0,2022-03-21,2022
Gram?neas,0.0,2022-03-22,2022
Gram?neas,0.0,2022-03-23,2022
Gram?neas,2.0,2022-03-24,2022
Gram?neas,0.0,2022-03-25,2022
Gram?neas,2.0,2022-03-26,2022
Gram?neas,0.0,2022-03-27,2022
Gram?neas,0.0,2022-03-28,2022
Gram?neas,2.0,2022-03-29,2022
Gram?neas,1.0,2022-03-30,2022
Gram?neas,0.0,2022-03-31,2022
Gram?neas,3.0,2022-04-01,2022
Gram?neas,2.0,2022-04-02,2022
Gram?neas,2.0,2022-04-03,2022
Gram?neas,2.0,2022-04-04,2022
Gram?neas,1.0,2022-04-05,2022
Gram?neas,3.0,2022-04-06,2022
Gram?neas,11.0,2022-04-07,2022
Gram?neas,2.0,2022-04-08,2022
Gram?neas,5.0,2022-04-09,2022
Gram?neas,0.0,2022-04-10,2022
Gram?neas,6.0,2022-04-11,2022
Gram?neas,0.0,2022-04-12,2022
Gram?neas,,2022-04-13,2022
Gram?neas,,2022-04-14,2022
Gram?neas,,2022-04-15,2022
Gram?neas,,2022-04-16,2022
Gram?neas,,2022-04-17,2022
Gram?neas,,2022-04-18,2022
Gram?neas,,2022-04-19,2022
Gram?neas,0.0,2022-04-20,2022
Gram?neas,3.0,2022-04-21,2022
Gram?neas,0.0,2022-04-22,2022
Gram?neas,0.0,2022-04-23,2022
Gram?neas,6.0,2022-04-24,2022
Gram?neas,5.0,2022-04-25,2022
Gram?neas,4.0,2022-04-26,2022
Gram?neas,0.0,2022-04-27,2022
Gram?neas,2.0,2022-04-28,2022
Gram?neas,3.0,2022-04-29,2022
Gram?neas,2.0,2022-04-30,2022
Gram?neas,12.0,2022-05-01,2022
Gram?neas,9.0,2022-05-02,2022
Gram?neas,5.0,2022-05-03,2022
Gram?neas,0.0,2022-05-04,2022
Gram?neas,,2022-05-05,2022
Gram?neas,7.0,2022-05-06,2022
Gram?neas,12.0,2022-05-07,2022
Gram?neas,7.0,2022-05-08,2022
Gram?neas,38.0,2022-05-09,2022
Gram?neas,84.0,2022-05-10,2022
Gram?neas,99.0,2022-05-11,2022
Gram?neas,102.0,2022-05-12,2022
Gram?neas,170.0,2022-05-13,2022
Gram?neas,193.0,2022-05-14,2022
Gram?neas,185.0,2022-05-15,2022
Gram?neas,201.0,2022-05-16,2022
Gram?neas,180.0,2022-05-17,2022
Gram?neas,152.0,2022-05-18,2022
Gram?neas,186.0,2022-05-19,2022
Gram?neas,139.0,2022-05-20,2022
Gram?neas,114.0,2022-05-21,2022
Gram?neas,120.0,2022-05-22,2022
Gram?neas,135.0,2022-05-23,2022
Gram?neas,121.0,2022-05-24,2022
Gram?neas,,2022-05-25,2022
Gram?neas,38.0,2022-05-26,2022
Gram?neas,26.0,2022-05-27,2022
Gram?neas,137.0,2022-05-28,2022
Gram?neas,71.0,2022-05-29,2022
Gram?neas,58.0,2022-05-30,2022
Gram?neas,57.0,2022-05-31,2022
Gram?neas,32.0,2022-06-01,2022
Gram?neas,48.0,2022-06-02,2022
Gram?neas,28.0,2022-06-03,2022
Gram?neas,44.0,2022-06-04,2022
Gram?neas,8.0,2022-06-05,2022
Gram?neas,24.0,2022-06-06,2022
Gram?neas,40.0,2022-06-07,2022
Gram?neas,36.0,2022-06-08,2022
Gram?neas,39.0,2022-06-09,2022
Gram?neas,17.0,2022-06-10,2022
Gram?neas,19.0,2022-06-11,2022
Gram?neas,18.0,2022-06-12,2022
Gram?neas,16.0,2022-06-13,2022
Gram?neas,15.0,2022-06-14,2022
Gram?neas,18.0,2022-06-15,2022
Gram?neas,4.0,2022-06-16,2022
Gram?neas,12.0,2022-06-17,2022
Gram?neas,10.0,2022-06-18,2022
Gram?neas,10.0,2022-06-19,2022
Gram?neas,5.0,2022-06-20,2022
Gram?neas,6.0,2022-06-21,2022
Gram?neas,7.0,2022-06-22,2022
Gram?neas,9.0,2022-06-23,2022
Gram?neas,11.0,2022-06-24,2022
Gram?neas,14.0,2022-06-25,2022
Gram?neas,11.0,2022-06-26,2022
Gram?neas,8.0,2022-06-27,2022
Gram?neas,10.0,2022-06-28,2022
Gram?neas,9.0,2022-06-29,2022
Gram?neas,15.0,2022-06-30,2022
Gram?neas,13.0,2022-07-01,2022
Gram?neas,2.0,2022-07-02,2022
Gram?neas,2.0,2022-07-03,2022
Gram?neas,5.0,2022-07-04,2022
Gram?neas,14.0,2022-07-05,2022
Gram?neas,10.0,2022-07-06,2022
Gram?neas,7.0,2022-07-07,2022
Gram?neas,1.0,2022-07-08,2022
Gram?neas,11.0,2022-07-09,2022
Gram?neas,8.0,2022-07-10,2022
Gram?neas,11.0,2022-07-11,2022
Gram?neas,6.0,2022-07-12,2022
Gram?neas,8.0,2022-07-13,2022
Gram?neas,4.0,2022-07-14,2022
Gram?neas,3.0,2022-07-15,2022
Gram?neas,5.0,2022-07-16,2022
Gram?neas,2.0,2022-07-17,2022
Gram?neas,6.0,2022-07-18,2022
Gram?neas,2.0,2022-07-19,2022
Gram?neas,5.0,2022-07-20,2022
Gram?neas,3.0,2022-07-21,2022
Gram?neas,6.0,2022-07-22,2022
Gram?neas,1.0,2022-07-23,2022
Gram?neas,2.0,2022-07-24,2022
Gram?neas,0.0,2022-07-25,2022
Gram?neas,6.0,2022-07-26,2022
Gram?neas,5.0,2022-07-27,2022
Gram?neas,0.0,2022-07-28,2022
Gram?neas,,2022-07-29,2022
Gram?neas,3.0,2022-07-30,2022
Gram?neas,1.0,2022-07-31,2022
Gram?neas,1.0,2022-08-01,2022
Gram?neas,3.0,2022-08-02,2022
Gram?neas,1.0,2022-08-03,2022
Gram?neas,,2022-08-04,2022
Gram?neas,,2022-08-05,2022
Gram?neas,,2022-08-06,2022
Gram?neas,,2022-08-07,2022
Gram?neas,,2022-08-08,2022
Gram?neas,0.0,2022-08-09,2022
Gram?neas,3.0,2022-08-10,2022
Gram?neas,2.0,2022-08-11,2022
Gram?neas,0.0,2022-08-12,2022
Gram?neas,3.0,2022-08-13,2022
Gram?neas,6.0,2022-08-14,2022
Gram?neas,0.0,2022-08-15,2022
Gram?neas,,2022-08-16,2022
Gram?neas,,2022-08-17,2022
Gram?neas,,2022-08-18,2022
Gram?neas,,2022-08-19,2022
Gram?neas,,2022-08-20,2022
Gram?neas,,2022-08-21,2022
Gram?neas,,2022-08-22,2022
Gram?neas,,2022-08-23,2022
Gram?neas,,2022-08-24,2022
Gram?neas,,2022-08-25,2022
Gram?neas,,2022-08-26,2022
Gram?neas,,2022-08-27,2022
Gram?neas,,2022-08-28,2022
Gram?neas,1.0,2022-08-29,2022
Gram?neas,2.0,2022-08-30,2022
Gram?neas,1.0,2022-08-31,2022
Gram?neas,1.0,2022-09-01,2022
Gram?neas,3.0,2022-09-02,2022
Gram?neas,0.0,2022-09-03,2022
Gram?neas,1.0,2022-09-04,2022
Gram?neas,1.0,2022-09-05,2022
Gram?neas,3.0,2022-09-06,2022
Gram?neas,1.0,2022-09-07,2022
Gram?neas,1.0,2022-09-08,2022
Gram?neas,0.0,2022-09-09,2022
Gram?neas,2.0,2022-09-10,2022
Gram?neas,1.0,2022-09-11,2022
Gram?neas,4.0,2022-09-12,2022
Gram?neas,1.0,2022-09-13,2022
Gram?neas,0.0,2022-09-14,2022
Gram?neas,0.0,2022-09-15,2022
Gram?neas,1.0,2022-09-16,2022
Gram?neas,1.0,2022-09-17,2022
Gram?neas,2.0,2022-09-18,2022
Gram?neas,1.0,2022-09-19,2022
Gram?neas,0.0,2022-09-20,2022
Gram?neas,0.0,2022-09-21,2022
Gram?neas,2.0,2022-09-22,2022
Gram?neas,1.0,2022-09-23,2022
Gram?neas,2.0,2022-09-24,2022
Gram?neas,0.0,2022-09-25,2022
Gram?neas,0.0,2022-09-26,2022
Gram?neas,1.0,2022-09-27,2022
Gram?neas,0.0,2022-09-28,2022
Gram?neas,0.0,2022-09-29,2022
Gram?neas,0.0,2022-09-30,2022
Gram?neas,0.0,2022-10-01,2022
Gram?neas,0.0,2022-10-02,2022
Gram?neas,1.0,2022-10-03,2022
Gram?neas,0.0,2022-10-04,2022
Gram?neas,0.0,2022-10-05,2022
Gram?neas,1.0,2022-10-06,2022
Gram?neas,2.0,2022-10-07,2022
Gram?neas,1.0,2022-10-08,2022
Gram?neas,1.0,2022-10-09,2022
Gram?neas,0.0,2022-10-10,2022
Gram?neas,1.0,2022-10-11,2022
Gram?neas,0.0,2022-10-12,2022
Gram?neas,0.0,2022-10-13,2022
Gram?neas,1.0,2022-10-14,2022
Gram?neas,0.0,2022-10-15,2022
Gram?neas,1.0,2022-10-16,2022
Gram?neas,1.0,2022-10-17,2022
Gram?neas,0.0,2022-10-18,2022
Gram?neas,2.0,2022-10-19,2022
Gram?neas,0.0,2022-10-20,2022
Gram?neas,0.0,2022-10-21,2022
Gram?neas,0.0,2022-10-22,2022
Gram?neas,0.0,2022-10-23,2022
Gram?neas,1.0,2022-10-24,2022
Gram?neas,0.0,2022-10-25,2022
Gram?neas,0.0,2022-10-26,2022
Gram?neas,1.0,2022-10-27,2022
Gram?neas,1.0,2022-10-28,2022
Gram?neas,0.0,2022-10-29,2022
Gram?neas,1.0,2022-10-30,2022
Gram?neas,1.0,2022-10-31,2022
Gram?neas,0.0,2022-11-01,2022
Gram?neas,0.0,2022-11-02,2022
Gram?neas,1.0,2022-11-03,2022
Gram?neas,0.0,2022-11-04,2022
Gram?neas,0.0,2022-11-05,2022
Gram?neas,0.0,2022-11-06,2022
Gram?neas,2.0,2022-11-07,2022
Gram?neas,0.0,2022-11-08,2022
Gram?neas,0.0,2022-11-09,2022
Gram?neas,0.0,2022-11-10,2022
Gram?neas,0.0,2022-11-11,2022
Gram?neas,1.0,2022-11-12,2022
Gram?neas,1.0,2022-11-13,2022
Gram?neas,0.0,2022-11-14,2022
Gram?neas,0.0,2022-11-15,2022
Gram?neas,0.0,2022-11-16,2022
Gram?neas,0.0,2022-11-17,2022
Gram?neas,0.0,2022-11-18,2022
Gram?neas,0.0,2022-11-19,2022
Gram?neas,0.0,2022-11-20,2022
Gram?neas,1.0,2022-11-21,2022
Gram?neas,0.0,2022-11-22,2022
Gram?neas,0.0,2022-11-23,2022
Gram?neas,0.0,2022-11-24,2022
Gram?neas,0.0,2022-11-25,2022
Gram?neas,0.0,2022-11-26,2022
Gram?neas,0.0,2022-11-27,2022
Gram?neas,0.0,2022-11-28,2022
Gram?neas,0.0,2022-11-29,2022
Gram?neas,0.0,2022-11-30,2022
Gram?neas,0.0,2022-12-01,2022
Gram?neas,0.0,2022-12-02,2022
Gram?neas,0.0,2022-12-03,2022
Gram?neas,0.0,2022-12-04,2022
Gram?neas,1.0,2022-12-05,2022
Gram?neas,0.0,2022-12-06,2022
Gram?neas,0.0,2022-12-07,2022
Gram?neas,0.0,2022-12-08,2022
Gram?neas,0.0,2022-12-09,2022
Gram?neas,0.0,2022-12-10,2022
Gram?neas,0.0,2022-12-11,2022
Gram?neas,0.0,2022-12-12,2022
Gram?neas,0.0,2022-12-13,2022
Gram?neas,0.0,2022-12-14,2022
Gram?neas,0.0,2022-12-15,2022
Gram?neas,0.0,2022-12-16,2022
Gram?neas,0.0,2022-12-17,2022
Gram?neas,1.0,2022-12-18,2022
Gram?neas,0.0,2022-12-19,2022
Gram?neas,0.0,2022-12-20,2022
Gram?neas,1.0,2022-12-21,2022
Gram?neas,0.0,2022-12-22,2022
Gram?neas,0.0,2022-12-23,2022
Gram?neas,1.0,2022-12-24,2022
Gram?neas,2.0,2022-12-25,2022
Gram?neas,0.0,2022-12-26,2022
Gram?neas,1.0,2022-12-27,2022
Gram?neas,0.0,2022-12-28,2022
Gram?neas,2.0,2022-12-29,2022
Gram?neas,1.0,2022-12-30,2022
Gram?neas,0.0,2022-12-31,2022
Gram?neas,0.0,2023-01-01,2023
Gram?neas,1.0,2023-01-02,2023
Gram?neas,0.0,2023-01-03,2023
Gram?neas,0.0,2023-01-04,2023
Gram?neas,0.0,2023-01-05,2023
Gram?neas,1.0,2023-01-06,2023
Gram?neas,0.0,2023-01-07,2023
Gram?neas,0.0,2023-01-08,2023
Gram?neas,1.0,2023-01-09,2023
Gram?neas,1.0,2023-01-10,2023
Gram?neas,0.0,2023-01-11,2023
Gram?neas,0.0,2023-01-12,2023
Gram?neas,1.0,2023-01-13,2023
Gram?neas,1.0,2023-01-14,2023
Gram?neas,5.0,2023-01-15,2023
Gram?neas,3.0,2023-01-16,2023
Gram?neas,1.0,2023-01-17,2023
Gram?neas,1.0,2023-01-18,2023
Gram?neas,0.0,2023-01-19,2023
Gram?neas,1.0,2023-01-20,2023
Gram?neas,1.0,2023-01-21,2023
Gram?neas,1.0,2023-01-22,2023
Gram?neas,0.0,2023-01-23,2023
Gram?neas,0.0,2023-01-24,2023
Gram?neas,0.0,2023-01-25,2023
Gram?neas,0.0,2023-01-26,2023
Gram?neas,0.0,2023-01-27,2023
Gram?neas,0.0,2023-01-28,2023
Gram?neas,0.0,2023-01-29,2023
Gram?neas,0.0,2023-01-30,2023
Gram?neas,1.0,2023-01-31,2023
Gram?neas,1.0,2023-02-01,2023
Gram?neas,0.0,2023-02-02,2023
Gram?neas,0.0,2023-02-03,2023
Gram?neas,1.0,2023-02-04,2023
Gram?neas,0.0,2023-02-05,2023
Gram?neas,0.0,2023-02-06,2023
Gram?neas,0.0,2023-02-07,2023
Gram?neas,0.0,2023-02-08,2023
Gram?neas,1.0,2023-02-09,2023
Gram?neas,0.0,2023-02-10,2023
Gram?neas,0.0,2023-02-11,2023
Gram?neas,0.0,2023-02-12,2023
Gram?neas,1.0,2023-02-13,2023
Gram?neas,1.0,2023-02-14,2023
Gram?neas,0.0,2023-02-15,2023
Gram?neas,0.0,2023-02-16,2023
Gram?neas,1.0,2023-02-17,2023
Gram?neas,0.0,2023-02-18,2023
Gram?neas,0.0,2023-02-19,2023
Gram?neas,0.0,2023-02-20,2023
Gram?neas,2.0,2023-02-21,2023
Gram?neas,1.0,2023-02-22,2023
Gram?neas,3.0,2023-02-23,2023
Gram?neas,1.0,2023-02-24,2023
Gram?neas,1.0,2023-02-25,2023
Gram?neas,1.0,2023-02-26,2023
Gram?neas,1.0,2023-02-27,2023
Gram?neas,0.0,2023-02-28,2023
Gram?neas,1.0,2023-03-01,2023
Gram?neas,2.0,2023-03-02,2023
Gram?neas,1.0,2023-03-03,2023
Gram?neas,5.0,2023-03-04,2023
Gram?neas,4.0,2023-03-05,2023
Gram?neas,0.0,2023-03-06,2023
Gram?neas,2.0,2023-03-07,2023
Gram?neas,0.0,2023-03-08,2023
Gram?neas,0.0,2023-03-09,2023
Gram?neas,1.0,2023-03-10,2023
Gram?neas,2.0,2023-03-11,2023
Gram?neas,3.0,2023-03-12,2023
Gram?neas,3.0,2023-03-13,2023
Gram?neas,1.0,2023-03-14,2023
Gram?neas,3.0,2023-03-15,2023
Gram?neas,4.0,2023-03-16,2023
Gram?neas,2.0,2023-03-17,2023
Gram?neas,2.0,2023-03-18,2023
Gram?neas,1.0,2023-03-19,2023
Gram?neas,1.0,2023-03-20,2023
Gram?neas,5.0,2023-03-21,2023
Gram?neas,5.0,2023-03-22,2023
Gram?neas,4.0,2023-03-23,2023
Gram?neas,6.0,2023-03-24,2023
Gram?neas,2.0,2023-03-25,2023
Gram?neas,5.0,2023-03-26,2023
Gram?neas,1.0,2023-03-27,2023
Gram?neas,3.0,2023-03-28,2023
Gram?neas,10.0,2023-03-29,2023
Gram?neas,4.0,2023-03-30,2023
